"isono","year","sexno","ageno","eduno","odr"
36,2085,0,0,0,0.72
36,2090,0,0,0,0.79
36,2095,0,0,0,0.85
36,2100,0,0,0,0.91
40,1970,0,0,0,0.23
40,1975,0,0,0,0.24
40,1980,0,0,0,0.24
40,1985,0,0,0,0.16
40,1990,0,0,0,0.22
40,1995,0,0,0,0.23
40,2000,0,0,0,0.23
40,2005,0,0,0,0.24
40,2010,0,0,0,0.26
40,2015,0,0,0,0.28
40,2020,0,0,0,0.31
40,2025,0,0,0,0.35
40,2030,0,0,0,0.42
40,2035,0,0,0,0.49
40,2040,0,0,0,0.54
40,2045,0,0,0,0.57
40,2050,0,0,0,0.62
40,2055,0,0,0,0.67
40,2060,0,0,0,0.72
40,2065,0,0,0,0.75
40,2070,0,0,0,0.79
40,2075,0,0,0,0.84
40,2080,0,0,0,0.89
40,2085,0,0,0,0.94
40,2090,0,0,0,1
40,2095,0,0,0,1.06
40,2100,0,0,0,1.12
44,1970,0,0,0,0.06
44,1975,0,0,0,0.06
44,1980,0,0,0,0.07
44,1985,0,0,0,0.06
44,1990,0,0,0,0.06
44,1995,0,0,0,0.07
44,2000,0,0,0,0.08
44,2005,0,0,0,0.09
44,2010,0,0,0,0.1
44,2015,0,0,0,0.11
44,2020,0,0,0,0.14
44,2025,0,0,0,0.17
44,2030,0,0,0,0.21
44,2035,0,0,0,0.25
44,2040,0,0,0,0.28
44,2045,0,0,0,0.31
44,2050,0,0,0,0.35
44,2055,0,0,0,0.4
44,2060,0,0,0,0.46
44,2065,0,0,0,0.52
44,2070,0,0,0,0.55
44,2075,0,0,0,0.61
44,2080,0,0,0,0.66
44,2085,0,0,0,0.72
44,2090,0,0,0,0.78
44,2095,0,0,0,0.83
44,2100,0,0,0,0.9
48,1970,0,0,0,0.05
48,1975,0,0,0,0.04
48,1980,0,0,0,0.03
48,1985,0,0,0,0.04
48,1990,0,0,0,0.03
48,1995,0,0,0,0.04
48,2000,0,0,0,0.04
48,2005,0,0,0,0.04
48,2010,0,0,0,0.03
48,2015,0,0,0,0.03
48,2020,0,0,0,0.04
48,2025,0,0,0,0.07
48,2030,0,0,0,0.1
48,2035,0,0,0,0.13
48,2040,0,0,0,0.18
48,2045,0,0,0,0.23
48,2050,0,0,0,0.31
48,2055,0,0,0,0.36
48,2060,0,0,0,0.39
48,2065,0,0,0,0.42
48,2070,0,0,0,0.45
48,2075,0,0,0,0.5
48,2080,0,0,0,0.57
48,2085,0,0,0,0.65
48,2090,0,0,0,0.74
48,2095,0,0,0,0.84
48,2100,0,0,0,0.96
50,1970,0,0,0,0.07
50,1975,0,0,0,0.07
50,1980,0,0,0,0.07
50,1985,0,0,0,0.06
50,1990,0,0,0,0.07
50,1995,0,0,0,0.07
50,2000,0,0,0,0.07
50,2005,0,0,0,0.07
50,2010,0,0,0,0.07
50,2015,0,0,0,0.07
50,2020,0,0,0,0.07
50,2025,0,0,0,0.09
50,2030,0,0,0,0.11
50,2035,0,0,0,0.14
50,2040,0,0,0,0.17
50,2045,0,0,0,0.21
50,2050,0,0,0,0.26
50,2055,0,0,0,0.31
50,2060,0,0,0,0.37
50,2065,0,0,0,0.43
50,2070,0,0,0,0.5
50,2075,0,0,0,0.55
50,2080,0,0,0,0.61
50,2085,0,0,0,0.67
50,2090,0,0,0,0.73
50,2095,0,0,0,0.78
50,2100,0,0,0,0.82
51,1970,0,0,0,0.1
51,1975,0,0,0,0.1
51,1980,0,0,0,0.09
51,1985,0,0,0,0.07
51,1990,0,0,0,0.09
51,1995,0,0,0,0.13
51,2000,0,0,0,0.16
51,2005,0,0,0,0.18
51,2010,0,0,0,0.16
51,2015,0,0,0,0.16
51,2020,0,0,0,0.19
51,2025,0,0,0,0.24
51,2030,0,0,0,0.29
51,2035,0,0,0,0.31
51,2040,0,0,0,0.32
51,2045,0,0,0,0.35
51,2050,0,0,0,0.42
51,2055,0,0,0,0.52
51,2060,0,0,0,0.6
51,2065,0,0,0,0.63
51,2070,0,0,0,0.67
51,2075,0,0,0,0.75
51,2080,0,0,0,0.8
51,2085,0,0,0,0.83
51,2090,0,0,0,0.86
51,2095,0,0,0,0.88
51,2100,0,0,0,0.91
52,1970,0,0,0,0.15
52,1975,0,0,0,0.17
52,1980,0,0,0,0.18
52,1985,0,0,0,0.14
52,1990,0,0,0,0.15
52,1995,0,0,0,0.16
52,2000,0,0,0,0.17
52,2005,0,0,0,0.17
52,2010,0,0,0,0.16
52,2015,0,0,0,0.18
52,2020,0,0,0,0.22
52,2025,0,0,0,0.28
52,2030,0,0,0,0.35
52,2035,0,0,0,0.41
52,2040,0,0,0,0.47
52,2045,0,0,0,0.52
52,2050,0,0,0,0.57
52,2055,0,0,0,0.64
52,2060,0,0,0,0.72
52,2065,0,0,0,0.8
52,2070,0,0,0,0.85
52,2075,0,0,0,0.91
52,2080,0,0,0,0.97
52,2085,0,0,0,1.02
52,2090,0,0,0,1.07
52,2095,0,0,0,1.11
52,2100,0,0,0,1.15
56,1970,0,0,0,0.21
56,1975,0,0,0,0.22
56,1980,0,0,0,0.22
56,1985,0,0,0,0.16
56,1990,0,0,0,0.22
56,1995,0,0,0,0.24
56,2000,0,0,0,0.26
56,2005,0,0,0,0.26
56,2010,0,0,0,0.27
56,2015,0,0,0,0.29
56,2020,0,0,0,0.32
56,2025,0,0,0,0.35
56,2030,0,0,0,0.39
56,2035,0,0,0,0.43
56,2040,0,0,0,0.46
56,2045,0,0,0,0.48
56,2050,0,0,0,0.5
56,2055,0,0,0,0.53
56,2060,0,0,0,0.56
56,2065,0,0,0,0.59
56,2070,0,0,0,0.63
56,2075,0,0,0,0.69
56,2080,0,0,0,0.75
56,2085,0,0,0,0.8
56,2090,0,0,0,0.86
56,2095,0,0,0,0.91
56,2100,0,0,0,0.97
64,1970,0,0,0,0.05
64,1975,0,0,0,0.05
64,1980,0,0,0,0.05
64,1985,0,0,0,0.05
64,1990,0,0,0,0.06
64,1995,0,0,0,0.07
64,2000,0,0,0,0.08
64,2005,0,0,0,0.07
64,2010,0,0,0,0.07
64,2015,0,0,0,0.07
64,2020,0,0,0,0.08
64,2025,0,0,0,0.09
64,2030,0,0,0,0.1
64,2035,0,0,0,0.12
64,2040,0,0,0,0.14
64,2045,0,0,0,0.18
64,2050,0,0,0,0.23
64,2055,0,0,0,0.29
64,2060,0,0,0,0.36
64,2065,0,0,0,0.41
64,2070,0,0,0,0.46
64,2075,0,0,0,0.52
64,2080,0,0,0,0.57
64,2085,0,0,0,0.64
64,2090,0,0,0,0.7
64,2095,0,0,0,0.76
64,2100,0,0,0,0.82
68,1970,0,0,0,0.07
68,1975,0,0,0,0.07
68,1980,0,0,0,0.07
68,1985,0,0,0,0.06
68,1990,0,0,0,0.07
68,1995,0,0,0,0.07
68,2000,0,0,0,0.07
68,2005,0,0,0,0.08
68,2010,0,0,0,0.08
68,2015,0,0,0,0.08
68,2020,0,0,0,0.09
68,2025,0,0,0,0.09
68,2030,0,0,0,0.1
68,2035,0,0,0,0.11
68,2040,0,0,0,0.12
68,2045,0,0,0,0.13
68,2050,0,0,0,0.14
68,2055,0,0,0,0.15
68,2060,0,0,0,0.16
68,2065,0,0,0,0.17
68,2070,0,0,0,0.18
68,2075,0,0,0,0.18
68,2080,0,0,0,0.18
68,2085,0,0,0,0.19
68,2090,0,0,0,0.2
68,2095,0,0,0,0.21
68,2100,0,0,0,0.22
70,1970,0,0,0,0.08
70,1975,0,0,0,0.09
70,1980,0,0,0,0.09
70,1985,0,0,0,0.07
70,1990,0,0,0,0.09
70,1995,0,0,0,0.12
70,2000,0,0,0,0.16
70,2005,0,0,0,0.19
70,2010,0,0,0,0.2
70,2015,0,0,0,0.21
70,2020,0,0,0,0.26
70,2025,0,0,0,0.31
70,2030,0,0,0,0.37
70,2035,0,0,0,0.42
70,2040,0,0,0,0.47
70,2045,0,0,0,0.53
70,2050,0,0,0,0.61
70,2055,0,0,0,0.71
70,2060,0,0,0,0.76
70,2065,0,0,0,0.82
70,2070,0,0,0,0.86
70,2075,0,0,0,0.89
70,2080,0,0,0,0.94
70,2085,0,0,0,1
70,2090,0,0,0,1.06
70,2095,0,0,0,1.11
70,2100,0,0,0,1.15
72,1970,0,0,0,0.07
72,1975,0,0,0,0.06
72,1980,0,0,0,0.05
72,1985,0,0,0,0.04
72,1990,0,0,0,0.05
72,1995,0,0,0,0.05
72,2000,0,0,0,0.05
72,2005,0,0,0,0.06
72,2010,0,0,0,0.06
72,2015,0,0,0,0.07
72,2020,0,0,0,0.08
72,2025,0,0,0,0.09
72,2030,0,0,0,0.09
72,2035,0,0,0,0.09
72,2040,0,0,0,0.09
72,2045,0,0,0,0.1
72,2050,0,0,0,0.12
72,2055,0,0,0,0.14
72,2060,0,0,0,0.17
72,2065,0,0,0,0.2
72,2070,0,0,0,0.23
72,2075,0,0,0,0.26
72,2080,0,0,0,0.29
72,2085,0,0,0,0.32
72,2090,0,0,0,0.35
72,2095,0,0,0,0.38
72,2100,0,0,0,0.41
76,1970,0,0,0,0.07
76,1975,0,0,0,0.07
76,1980,0,0,0,0.07
76,1985,0,0,0,0.06
76,1990,0,0,0,0.07
76,1995,0,0,0,0.08
76,2000,0,0,0,0.09
76,2005,0,0,0,0.09
76,2010,0,0,0,0.1
76,2015,0,0,0,0.12
76,2020,0,0,0,0.14
76,2025,0,0,0,0.17
76,2030,0,0,0,0.2
76,2035,0,0,0,0.24
76,2040,0,0,0,0.28
76,2045,0,0,0,0.33
76,2050,0,0,0,0.4
76,2055,0,0,0,0.46
76,2060,0,0,0,0.52
76,2065,0,0,0,0.6
76,2070,0,0,0,0.68
76,2075,0,0,0,0.75
76,2080,0,0,0,0.82
76,2085,0,0,0,0.9
76,2090,0,0,0,0.97
76,2095,0,0,0,1.03
76,2100,0,0,0,1.09
84,1970,0,0,0,0.09
84,1975,0,0,0,0.09
84,1980,0,0,0,0.09
84,1985,0,0,0,0.06
84,1990,0,0,0,0.07
84,1995,0,0,0,0.07
84,2000,0,0,0,0.07
84,2005,0,0,0,0.07
84,2010,0,0,0,0.06
84,2015,0,0,0,0.07
84,2020,0,0,0,0.07
84,2025,0,0,0,0.09
84,2030,0,0,0,0.11
84,2035,0,0,0,0.13
84,2040,0,0,0,0.14
84,2045,0,0,0,0.16
84,2050,0,0,0,0.18
84,2055,0,0,0,0.2
84,2060,0,0,0,0.23
84,2065,0,0,0,0.24
84,2070,0,0,0,0.25
84,2075,0,0,0,0.26
84,2080,0,0,0,0.26
84,2085,0,0,0,0.27
84,2090,0,0,0,0.29
84,2095,0,0,0,0.3
84,2100,0,0,0,0.31
90,1970,0,0,0,0.07
90,1975,0,0,0,0.07
90,1980,0,0,0,0.07
90,1985,0,0,0,0.05
90,1990,0,0,0,0.06
90,1995,0,0,0,0.05
90,2000,0,0,0,0.05
90,2005,0,0,0,0.05
90,2010,0,0,0,0.06
90,2015,0,0,0,0.06
90,2020,0,0,0,0.06
90,2025,0,0,0,0.06
90,2030,0,0,0,0.07
90,2035,0,0,0,0.07
90,2040,0,0,0,0.08
90,2045,0,0,0,0.1
90,2050,0,0,0,0.1
90,2055,0,0,0,0.11
90,2060,0,0,0,0.12
90,2065,0,0,0,0.13
90,2070,0,0,0,0.14
90,2075,0,0,0,0.15
90,2080,0,0,0,0.16
90,2085,0,0,0,0.17
90,2090,0,0,0,0.18
90,2095,0,0,0,0.19
90,2100,0,0,0,0.2
96,1970,0,0,0,0.07
96,1975,0,0,0,0.07
96,1980,0,0,0,0.05
96,1985,0,0,0,0.04
96,1990,0,0,0,0.05
96,1995,0,0,0,0.05
96,2000,0,0,0,0.04
96,2005,0,0,0,0.05
96,2010,0,0,0,0.05
96,2015,0,0,0,0.06
96,2020,0,0,0,0.09
96,2025,0,0,0,0.11
96,2030,0,0,0,0.15
96,2035,0,0,0,0.19
96,2040,0,0,0,0.24
96,2045,0,0,0,0.3
96,2050,0,0,0,0.36
96,2055,0,0,0,0.42
96,2060,0,0,0,0.47
96,2065,0,0,0,0.53
96,2070,0,0,0,0.6
96,2075,0,0,0,0.68
96,2080,0,0,0,0.77
96,2085,0,0,0,0.86
96,2090,0,0,0,0.95
96,2095,0,0,0,1.05
96,2100,0,0,0,1.15
100,1970,0,0,0,0.14
100,1975,0,0,0,0.16
100,1980,0,0,0,0.18
100,1985,0,0,0,0.14
100,1990,0,0,0,0.2
100,1995,0,0,0,0.23
100,2000,0,0,0,0.24
100,2005,0,0,0,0.25
100,2010,0,0,0,0.25
100,2015,0,0,0,0.28
100,2020,0,0,0,0.31
100,2025,0,0,0,0.33
100,2030,0,0,0,0.36
100,2035,0,0,0,0.39
100,2040,0,0,0,0.44
100,2045,0,0,0,0.51
100,2050,0,0,0,0.58
100,2055,0,0,0,0.65
100,2060,0,0,0,0.69
100,2065,0,0,0,0.69
100,2070,0,0,0,0.7
100,2075,0,0,0,0.77
100,2080,0,0,0,0.82
100,2085,0,0,0,0.87
100,2090,0,0,0,0.91
100,2095,0,0,0,0.95
100,2100,0,0,0,0.99
104,1970,0,0,0,0.07
104,1975,0,0,0,0.07
104,1980,0,0,0,0.07
104,1985,0,0,0,0.07
104,1990,0,0,0,0.07
104,1995,0,0,0,0.08
104,2000,0,0,0,0.08
104,2005,0,0,0,0.07
104,2010,0,0,0,0.07
104,2015,0,0,0,0.08
104,2020,0,0,0,0.1
104,2025,0,0,0,0.12
104,2030,0,0,0,0.14
104,2035,0,0,0,0.16
104,2040,0,0,0,0.2
104,2045,0,0,0,0.23
104,2050,0,0,0,0.26
104,2055,0,0,0,0.3
104,2060,0,0,0,0.33
104,2065,0,0,0,0.37
104,2070,0,0,0,0.39
104,2075,0,0,0,0.42
104,2080,0,0,0,0.45
104,2085,0,0,0,0.48
104,2090,0,0,0,0.51
104,2095,0,0,0,0.53
104,2100,0,0,0,0.55
108,1970,0,0,0,0.06
108,1975,0,0,0,0.07
108,1980,0,0,0,0.07
108,1985,0,0,0,0.06
108,1990,0,0,0,0.06
108,1995,0,0,0,0.06
108,2000,0,0,0,0.06
108,2005,0,0,0,0.05
108,2010,0,0,0,0.05
108,2015,0,0,0,0.05
108,2020,0,0,0,0.05
108,2025,0,0,0,0.06
108,2030,0,0,0,0.06
108,2035,0,0,0,0.06
108,2040,0,0,0,0.06
108,2045,0,0,0,0.07
108,2050,0,0,0,0.08
108,2055,0,0,0,0.1
108,2060,0,0,0,0.11
108,2065,0,0,0,0.11
108,2070,0,0,0,0.12
108,2075,0,0,0,0.12
108,2080,0,0,0,0.13
108,2085,0,0,0,0.15
108,2090,0,0,0,0.16
108,2095,0,0,0,0.17
108,2100,0,0,0,0.18
112,1970,0,0,0,0.14
112,1975,0,0,0,0.15
112,1980,0,0,0,0.16
112,1985,0,0,0,0.12
112,1990,0,0,0,0.16
112,1995,0,0,0,0.19
112,2000,0,0,0,0.2
112,2005,0,0,0,0.21
112,2010,0,0,0,0.19
112,2015,0,0,0,0.2
112,2020,0,0,0,0.22
112,2025,0,0,0,0.27
112,2030,0,0,0,0.31
112,2035,0,0,0,0.33
112,2040,0,0,0,0.37
112,2045,0,0,0,0.42
112,2050,0,0,0,0.5
112,2055,0,0,0,0.58
112,2060,0,0,0,0.63
112,2065,0,0,0,0.64
112,2070,0,0,0,0.65
112,2075,0,0,0,0.71
112,2080,0,0,0,0.78
112,2085,0,0,0,0.85
112,2090,0,0,0,0.89
112,2095,0,0,0,0.92
112,2100,0,0,0,0.95
116,1970,0,0,0,0.05
116,1975,0,0,0,0.05
116,1980,0,0,0,0.05
116,1985,0,0,0,0.05
116,1990,0,0,0,0.05
116,1995,0,0,0,0.06
116,2000,0,0,0,0.05
116,2005,0,0,0,0.05
116,2010,0,0,0,0.06
116,2015,0,0,0,0.07
116,2020,0,0,0,0.08
116,2025,0,0,0,0.09
116,2030,0,0,0,0.11
116,2035,0,0,0,0.12
116,2040,0,0,0,0.14
116,2045,0,0,0,0.14
116,2050,0,0,0,0.19
116,2055,0,0,0,0.23
116,2060,0,0,0,0.29
116,2065,0,0,0,0.34
116,2070,0,0,0,0.37
116,2075,0,0,0,0.4
116,2080,0,0,0,0.44
116,2085,0,0,0,0.49
116,2090,0,0,0,0.53
116,2095,0,0,0,0.55
116,2100,0,0,0,0.58
120,1970,0,0,0,0.07
120,1975,0,0,0,0.07
120,1980,0,0,0,0.07
120,1985,0,0,0,0.06
120,1990,0,0,0,0.07
120,1995,0,0,0,0.07
120,2000,0,0,0,0.07
120,2005,0,0,0,0.06
120,2010,0,0,0,0.06
120,2015,0,0,0,0.06
120,2020,0,0,0,0.06
120,2025,0,0,0,0.06
120,2030,0,0,0,0.06
120,2035,0,0,0,0.07
120,2040,0,0,0,0.07
120,2045,0,0,0,0.08
120,2050,0,0,0,0.08
120,2055,0,0,0,0.09
120,2060,0,0,0,0.1
120,2065,0,0,0,0.1
120,2070,0,0,0,0.11
120,2075,0,0,0,0.12
120,2080,0,0,0,0.13
120,2085,0,0,0,0.14
120,2090,0,0,0,0.15
120,2095,0,0,0,0.16
120,2100,0,0,0,0.17
124,1970,0,0,0,0.13
124,1975,0,0,0,0.13
124,1980,0,0,0,0.14
124,1985,0,0,0,0.12
124,1990,0,0,0,0.17
124,1995,0,0,0,0.18
124,2000,0,0,0,0.18
124,2005,0,0,0,0.19
124,2010,0,0,0,0.2
124,2015,0,0,0,0.23
124,2020,0,0,0,0.27
124,2025,0,0,0,0.32
124,2030,0,0,0,0.37
124,2035,0,0,0,0.39
124,2040,0,0,0,0.41
124,2045,0,0,0,0.42
124,2050,0,0,0,0.45
124,2055,0,0,0,0.48
124,2060,0,0,0,0.52
124,2065,0,0,0,0.56
124,2070,0,0,0,0.6
124,2075,0,0,0,0.65
124,2080,0,0,0,0.7
124,2085,0,0,0,0.75
124,2090,0,0,0,0.81
124,2095,0,0,0,0.87
124,2100,0,0,0,0.94
132,1970,0,0,0,0.08
132,1975,0,0,0,0.09
132,1980,0,0,0,0.11
132,1985,0,0,0,0.09
132,1990,0,0,0,0.1
132,1995,0,0,0,0.1
132,2000,0,0,0,0.1
132,2005,0,0,0,0.1
132,2010,0,0,0,0.09
132,2015,0,0,0,0.08
132,2020,0,0,0,0.08
132,2025,0,0,0,0.09
132,2030,0,0,0,0.12
132,2035,0,0,0,0.15
132,2040,0,0,0,0.17
132,2045,0,0,0,0.21
132,2050,0,0,0,0.26
132,2055,0,0,0,0.33
132,2060,0,0,0,0.41
132,2065,0,0,0,0.49
132,2070,0,0,0,0.55
132,2075,0,0,0,0.62
132,2080,0,0,0,0.68
132,2085,0,0,0,0.75
132,2090,0,0,0,0.81
132,2095,0,0,0,0.86
132,2100,0,0,0,0.91
140,1970,0,0,0,0.07
140,1975,0,0,0,0.08
140,1980,0,0,0,0.08
140,1985,0,0,0,0.07
140,1990,0,0,0,0.08
140,1995,0,0,0,0.07
140,2000,0,0,0,0.07
140,2005,0,0,0,0.07
140,2010,0,0,0,0.07
140,2015,0,0,0,0.07
140,2020,0,0,0,0.07
140,2025,0,0,0,0.07
140,2030,0,0,0,0.06
140,2035,0,0,0,0.06
140,2040,0,0,0,0.06
140,2045,0,0,0,0.07
140,2050,0,0,0,0.08
140,2055,0,0,0,0.09
140,2060,0,0,0,0.09
140,2065,0,0,0,0.1
140,2070,0,0,0,0.11
140,2075,0,0,0,0.11
140,2080,0,0,0,0.12
140,2085,0,0,0,0.13
140,2090,0,0,0,0.14
140,2095,0,0,0,0.16
140,2100,0,0,0,0.17
144,1970,0,0,0,0.07
144,1975,0,0,0,0.07
144,1980,0,0,0,0.07
144,1985,0,0,0,0.07
144,1990,0,0,0,0.09
144,1995,0,0,0,0.1
144,2000,0,0,0,0.1
144,2005,0,0,0,0.11
144,2010,0,0,0,0.12
144,2015,0,0,0,0.15
144,2020,0,0,0,0.17
144,2025,0,0,0,0.2
144,2030,0,0,0,0.23
144,2035,0,0,0,0.26
144,2040,0,0,0,0.29
144,2045,0,0,0,0.34
144,2050,0,0,0,0.38
144,2055,0,0,0,0.42
144,2060,0,0,0,0.46
144,2065,0,0,0,0.49
144,2070,0,0,0,0.55
144,2075,0,0,0,0.63
144,2080,0,0,0,0.7
144,2085,0,0,0,0.76
144,2090,0,0,0,0.8
144,2095,0,0,0,0.84
144,2100,0,0,0,0.89
148,1970,0,0,0,0.07
148,1975,0,0,0,0.07
148,1980,0,0,0,0.07
148,1985,0,0,0,0.06
148,1990,0,0,0,0.07
148,1995,0,0,0,0.07
148,2000,0,0,0,0.06
148,2005,0,0,0,0.06
148,2010,0,0,0,0.06
148,2015,0,0,0,0.05
148,2020,0,0,0,0.05
148,2025,0,0,0,0.05
148,2030,0,0,0,0.05
148,2035,0,0,0,0.05
148,2040,0,0,0,0.05
148,2045,0,0,0,0.06
148,2050,0,0,0,0.06
148,2055,0,0,0,0.07
148,2060,0,0,0,0.07
148,2065,0,0,0,0.08
148,2070,0,0,0,0.08
148,2075,0,0,0,0.09
148,2080,0,0,0,0.1
148,2085,0,0,0,0.11
148,2090,0,0,0,0.12
148,2095,0,0,0,0.13
148,2100,0,0,0,0.14
152,1970,0,0,0,0.09
152,1975,0,0,0,0.09
152,1980,0,0,0,0.09
152,1985,0,0,0,0.08
152,1990,0,0,0,0.1
152,1995,0,0,0,0.1
152,2000,0,0,0,0.11
152,2005,0,0,0,0.12
152,2010,0,0,0,0.13
152,2015,0,0,0,0.15
152,2020,0,0,0,0.18
152,2025,0,0,0,0.22
152,2030,0,0,0,0.28
152,2035,0,0,0,0.32
152,2040,0,0,0,0.37
152,2045,0,0,0,0.4
152,2050,0,0,0,0.45
152,2055,0,0,0,0.52
152,2060,0,0,0,0.61
152,2065,0,0,0,0.68
152,2070,0,0,0,0.75
152,2075,0,0,0,0.82
152,2080,0,0,0,0.9
152,2085,0,0,0,0.99
152,2090,0,0,0,1.07
152,2095,0,0,0,1.14
152,2100,0,0,0,1.21
156,1970,0,0,0,0.07
156,1975,0,0,0,0.08
156,1980,0,0,0,0.09
156,1985,0,0,0,0.08
156,1990,0,0,0,0.09
156,1995,0,0,0,0.1
156,2000,0,0,0,0.1
156,2005,0,0,0,0.11
156,2010,0,0,0,0.11
156,2015,0,0,0,0.13
156,2020,0,0,0,0.17
156,2025,0,0,0,0.2
