"isono","year","sexno","ageno","eduno","ggapmys15"
24,2095,0,0,0,0
24,2100,0,0,0,0
31,1970,0,0,0,2.48
31,1975,0,0,0,2.26
31,1980,0,0,0,1.9
31,1985,0,0,0,1.58
31,1990,0,0,0,1.4
31,1995,0,0,0,1.2
31,2000,0,0,0,0.96
31,2005,0,0,0,0.82
31,2010,0,0,0,0.66
31,2015,0,0,0,0.75
31,2020,0,0,0,0.59
31,2025,0,0,0,0.47
31,2030,0,0,0,0.41
31,2035,0,0,0,0.38
31,2040,0,0,0,0.34
31,2045,0,0,0,0.32
31,2050,0,0,0,0.31
31,2055,0,0,0,0.31
31,2060,0,0,0,0.31
31,2065,0,0,0,0.3
31,2070,0,0,0,0.3
31,2075,0,0,0,0.3
31,2080,0,0,0,0.31
31,2085,0,0,0,0.32
31,2090,0,0,0,0.33
31,2095,0,0,0,0.34
31,2100,0,0,0,0.34
32,1970,0,0,0,0
32,1975,0,0,0,-0.01
32,1980,0,0,0,-0.04
32,1985,0,0,0,-0.09
32,1990,0,0,0,-0.09
32,1995,0,0,0,-0.13
32,2000,0,0,0,-0.22
32,2005,0,0,0,-0.25
32,2010,0,0,0,-0.32
32,2015,0,0,0,-0.44
32,2020,0,0,0,-0.52
32,2025,0,0,0,-0.59
32,2030,0,0,0,-0.64
32,2035,0,0,0,-0.68
32,2040,0,0,0,-0.72
32,2045,0,0,0,-0.74
32,2050,0,0,0,-0.75
32,2055,0,0,0,-0.75
32,2060,0,0,0,-0.73
32,2065,0,0,0,-0.72
32,2070,0,0,0,-0.7
32,2075,0,0,0,-0.66
32,2080,0,0,0,-0.63
32,2085,0,0,0,-0.6
32,2090,0,0,0,-0.57
32,2095,0,0,0,-0.55
32,2100,0,0,0,-0.53
36,1970,0,0,0,0.98
36,1975,0,0,0,0.92
36,1980,0,0,0,0.83
36,1985,0,0,0,0.67
36,1990,0,0,0,0.63
36,1995,0,0,0,0.52
36,2000,0,0,0,0.43
36,2005,0,0,0,0.32
36,2010,0,0,0,0.21
36,2015,0,0,0,0.12
36,2020,0,0,0,0.03
36,2025,0,0,0,-0.03
36,2030,0,0,0,-0.1
36,2035,0,0,0,-0.15
36,2040,0,0,0,-0.21
36,2045,0,0,0,-0.25
36,2050,0,0,0,-0.3
36,2055,0,0,0,-0.33
36,2060,0,0,0,-0.36
36,2065,0,0,0,-0.39
36,2070,0,0,0,-0.41
36,2075,0,0,0,-0.42
36,2080,0,0,0,-0.43
36,2085,0,0,0,-0.43
36,2090,0,0,0,-0.44
36,2095,0,0,0,-0.44
36,2100,0,0,0,-0.44
40,1970,0,0,0,1.48
40,1975,0,0,0,1.41
40,1980,0,0,0,1.32
40,1985,0,0,0,1.2
40,1990,0,0,0,1.18
40,1995,0,0,0,1.1
40,2000,0,0,0,0.98
40,2005,0,0,0,0.85
40,2010,0,0,0,0.71
40,2015,0,0,0,0.62
40,2020,0,0,0,0.51
40,2025,0,0,0,0.4
40,2030,0,0,0,0.3
40,2035,0,0,0,0.21
40,2040,0,0,0,0.12
40,2045,0,0,0,0.05
40,2050,0,0,0,-0.02
40,2055,0,0,0,-0.08
40,2060,0,0,0,-0.14
40,2065,0,0,0,-0.18
40,2070,0,0,0,-0.21
40,2075,0,0,0,-0.22
40,2080,0,0,0,-0.22
40,2085,0,0,0,-0.21
40,2090,0,0,0,-0.2
40,2095,0,0,0,-0.19
40,2100,0,0,0,-0.18
44,1970,0,0,0,0.25
44,1975,0,0,0,0.18
44,1980,0,0,0,0.08
44,1985,0,0,0,0
44,1990,0,0,0,-0.05
44,1995,0,0,0,-0.15
44,2000,0,0,0,-0.27
44,2005,0,0,0,-0.32
44,2010,0,0,0,-0.37
44,2015,0,0,0,-0.4
44,2020,0,0,0,-0.47
44,2025,0,0,0,-0.51
44,2030,0,0,0,-0.55
44,2035,0,0,0,-0.58
44,2040,0,0,0,-0.6
44,2045,0,0,0,-0.61
44,2050,0,0,0,-0.6
44,2055,0,0,0,-0.58
44,2060,0,0,0,-0.54
44,2065,0,0,0,-0.51
44,2070,0,0,0,-0.48
44,2075,0,0,0,-0.44
44,2080,0,0,0,-0.41
44,2085,0,0,0,-0.37
44,2090,0,0,0,-0.34
44,2095,0,0,0,-0.32
44,2100,0,0,0,-0.29
48,1970,0,0,0,2.18
48,1975,0,0,0,1.99
48,1980,0,0,0,1.79
48,1985,0,0,0,1.37
48,1990,0,0,0,0.85
48,1995,0,0,0,0.48
48,2000,0,0,0,0.07
48,2005,0,0,0,-0.24
48,2010,0,0,0,-0.47
48,2015,0,0,0,-0.65
48,2020,0,0,0,-0.77
48,2025,0,0,0,-0.83
48,2030,0,0,0,-0.88
48,2035,0,0,0,-0.92
48,2040,0,0,0,-0.96
48,2045,0,0,0,-0.96
48,2050,0,0,0,-0.94
48,2055,0,0,0,-0.9
48,2060,0,0,0,-0.84
48,2065,0,0,0,-0.81
48,2070,0,0,0,-0.77
48,2075,0,0,0,-0.73
48,2080,0,0,0,-0.69
48,2085,0,0,0,-0.65
48,2090,0,0,0,-0.61
48,2095,0,0,0,-0.57
48,2100,0,0,0,-0.53
50,1970,0,0,0,1.83
50,1975,0,0,0,1.84
50,1980,0,0,0,1.85
50,1985,0,0,0,1.84
50,1990,0,0,0,1.79
50,1995,0,0,0,1.68
50,2000,0,0,0,1.42
50,2005,0,0,0,1.18
50,2010,0,0,0,0.89
50,2015,0,0,0,0.63
50,2020,0,0,0,0.46
50,2025,0,0,0,0.32
50,2030,0,0,0,0.19
50,2035,0,0,0,0.08
50,2040,0,0,0,-0.01
50,2045,0,0,0,-0.1
50,2050,0,0,0,-0.18
50,2055,0,0,0,-0.25
50,2060,0,0,0,-0.31
50,2065,0,0,0,-0.37
50,2070,0,0,0,-0.42
50,2075,0,0,0,-0.45
50,2080,0,0,0,-0.46
50,2085,0,0,0,-0.47
50,2090,0,0,0,-0.48
50,2095,0,0,0,-0.49
50,2100,0,0,0,-0.5
51,1970,0,0,0,1.07
51,1975,0,0,0,0.83
51,1980,0,0,0,0.62
51,1985,0,0,0,0.39
51,1990,0,0,0,0.34
51,1995,0,0,0,0.25
51,2000,0,0,0,0.12
51,2005,0,0,0,0.03
51,2010,0,0,0,-0.04
51,2015,0,0,0,-0.13
51,2020,0,0,0,-0.2
51,2025,0,0,0,-0.27
51,2030,0,0,0,-0.3
51,2035,0,0,0,-0.31
51,2040,0,0,0,-0.32
51,2045,0,0,0,-0.31
51,2050,0,0,0,-0.3
51,2055,0,0,0,-0.27
51,2060,0,0,0,-0.24
51,2065,0,0,0,-0.21
51,2070,0,0,0,-0.18
51,2075,0,0,0,-0.14
51,2080,0,0,0,-0.11
51,2085,0,0,0,-0.08
51,2090,0,0,0,-0.06
51,2095,0,0,0,-0.04
51,2100,0,0,0,-0.02
52,1970,0,0,0,0
52,1975,0,0,0,0
52,1980,0,0,0,0
52,1985,0,0,0,0
52,1990,0,0,0,0
52,1995,0,0,0,0
52,2000,0,0,0,0
52,2005,0,0,0,0
52,2010,0,0,0,0
52,2015,0,0,0,0
52,2020,0,0,0,0
52,2025,0,0,0,0
52,2030,0,0,0,0
52,2035,0,0,0,0
52,2040,0,0,0,0
52,2045,0,0,0,0
52,2050,0,0,0,0
52,2055,0,0,0,0
52,2060,0,0,0,0
52,2065,0,0,0,0
52,2070,0,0,0,0
52,2075,0,0,0,0
52,2080,0,0,0,0
52,2085,0,0,0,0
52,2090,0,0,0,0
52,2095,0,0,0,0
52,2100,0,0,0,0
56,1970,0,0,0,0.56
56,1975,0,0,0,0.54
56,1980,0,0,0,0.52
56,1985,0,0,0,0.41
56,1990,0,0,0,0.44
56,1995,0,0,0,0.37
56,2000,0,0,0,0.28
56,2005,0,0,0,0.18
56,2010,0,0,0,0.1
56,2015,0,0,0,0
56,2020,0,0,0,-0.09
56,2025,0,0,0,-0.18
56,2030,0,0,0,-0.26
56,2035,0,0,0,-0.33
56,2040,0,0,0,-0.4
56,2045,0,0,0,-0.45
56,2050,0,0,0,-0.5
56,2055,0,0,0,-0.54
56,2060,0,0,0,-0.58
56,2065,0,0,0,-0.6
56,2070,0,0,0,-0.6
56,2075,0,0,0,-0.6
56,2080,0,0,0,-0.59
56,2085,0,0,0,-0.58
56,2090,0,0,0,-0.57
56,2095,0,0,0,-0.56
56,2100,0,0,0,-0.56
64,1970,0,0,0,0.71
64,1975,0,0,0,0.97
64,1980,0,0,0,1.22
64,1985,0,0,0,1.48
64,1990,0,0,0,1.67
64,1995,0,0,0,1.68
64,2000,0,0,0,1.6
64,2005,0,0,0,1.71
64,2010,0,0,0,1.53
64,2015,0,0,0,1.53
64,2020,0,0,0,1.51
64,2025,0,0,0,1.48
64,2030,0,0,0,1.46
64,2035,0,0,0,1.43
64,2040,0,0,0,1.41
64,2045,0,0,0,1.38
64,2050,0,0,0,1.35
64,2055,0,0,0,1.31
64,2060,0,0,0,1.27
64,2065,0,0,0,1.24
64,2070,0,0,0,1.2
64,2075,0,0,0,1.18
64,2080,0,0,0,1.15
64,2085,0,0,0,1.14
64,2090,0,0,0,1.13
64,2095,0,0,0,1.13
64,2100,0,0,0,1.13
68,1970,0,0,0,1.63
68,1975,0,0,0,1.69
68,1980,0,0,0,1.7
68,1985,0,0,0,1.65
68,1990,0,0,0,1.66
68,1995,0,0,0,1.69
68,2000,0,0,0,1.37
68,2005,0,0,0,1.93
68,2010,0,0,0,1.85
68,2015,0,0,0,1.3
68,2020,0,0,0,1.16
68,2025,0,0,0,1.04
68,2030,0,0,0,0.95
68,2035,0,0,0,0.88
68,2040,0,0,0,0.82
68,2045,0,0,0,0.77
68,2050,0,0,0,0.74
68,2055,0,0,0,0.72
68,2060,0,0,0,0.72
68,2065,0,0,0,0.72
68,2070,0,0,0,0.73
68,2075,0,0,0,0.75
68,2080,0,0,0,0.77
68,2085,0,0,0,0.79
68,2090,0,0,0,0.8
68,2095,0,0,0,0.81
68,2100,0,0,0,0.83
70,1970,0,0,0,3.38
70,1975,0,0,0,3.44
70,1980,0,0,0,3.31
70,1985,0,0,0,3.13
70,1990,0,0,0,2.92
70,1995,0,0,0,2.65
70,2000,0,0,0,2.38
70,2005,0,0,0,2.13
70,2010,0,0,0,1.86
70,2015,0,0,0,1.62
70,2020,0,0,0,1.38
70,2025,0,0,0,1.13
70,2030,0,0,0,0.9
70,2035,0,0,0,0.69
70,2040,0,0,0,0.51
70,2045,0,0,0,0.36
70,2050,0,0,0,0.24
70,2055,0,0,0,0.15
70,2060,0,0,0,0.09
70,2065,0,0,0,0.04
70,2070,0,0,0,0.01
70,2075,0,0,0,-0.01
70,2080,0,0,0,-0.02
70,2085,0,0,0,-0.02
70,2090,0,0,0,-0.01
70,2095,0,0,0,0.01
70,2100,0,0,0,0.02
72,1970,0,0,0,0
72,1975,0,0,0,0
72,1980,0,0,0,0
72,1985,0,0,0,0
72,1990,0,0,0,0
72,1995,0,0,0,0
72,2000,0,0,0,0
72,2005,0,0,0,0
72,2010,0,0,0,0
72,2015,0,0,0,0
72,2020,0,0,0,0
72,2025,0,0,0,0
72,2030,0,0,0,0
72,2035,0,0,0,0
72,2040,0,0,0,0
72,2045,0,0,0,0
72,2050,0,0,0,0
72,2055,0,0,0,0
72,2060,0,0,0,0
72,2065,0,0,0,0
72,2070,0,0,0,0
72,2075,0,0,0,0
72,2080,0,0,0,0
72,2085,0,0,0,0
72,2090,0,0,0,0
72,2095,0,0,0,0
72,2100,0,0,0,0
76,1970,0,0,0,0
76,1975,0,0,0,-0.07
76,1980,0,0,0,-0.15
76,1985,0,0,0,-0.22
76,1990,0,0,0,-0.28
76,1995,0,0,0,-0.34
76,2000,0,0,0,-0.39
76,2005,0,0,0,-0.39
76,2010,0,0,0,-0.43
76,2015,0,0,0,-0.37
76,2020,0,0,0,-0.39
76,2025,0,0,0,-0.43
76,2030,0,0,0,-0.46
76,2035,0,0,0,-0.49
76,2040,0,0,0,-0.52
76,2045,0,0,0,-0.54
76,2050,0,0,0,-0.55
76,2055,0,0,0,-0.56
76,2060,0,0,0,-0.56
76,2065,0,0,0,-0.56
76,2070,0,0,0,-0.56
76,2075,0,0,0,-0.55
76,2080,0,0,0,-0.54
76,2085,0,0,0,-0.53
76,2090,0,0,0,-0.52
76,2095,0,0,0,-0.51
76,2100,0,0,0,-0.5
84,1970,0,0,0,-0.07
84,1975,0,0,0,-0.07
84,1980,0,0,0,-0.06
84,1985,0,0,0,-0.05
84,1990,0,0,0,0.04
84,1995,0,0,0,0.04
84,2000,0,0,0,-0.06
84,2005,0,0,0,-0.11
84,2010,0,0,0,-0.15
84,2015,0,0,0,-0.17
84,2020,0,0,0,-0.2
84,2025,0,0,0,-0.22
84,2030,0,0,0,-0.25
84,2035,0,0,0,-0.27
84,2040,0,0,0,-0.3
84,2045,0,0,0,-0.32
84,2050,0,0,0,-0.33
84,2055,0,0,0,-0.35
84,2060,0,0,0,-0.36
84,2065,0,0,0,-0.37
84,2070,0,0,0,-0.37
84,2075,0,0,0,-0.38
84,2080,0,0,0,-0.38
84,2085,0,0,0,-0.39
84,2090,0,0,0,-0.39
84,2095,0,0,0,-0.39
84,2100,0,0,0,-0.39
90,1970,0,0,0,0
90,1975,0,0,0,0
90,1980,0,0,0,0
90,1985,0,0,0,0
90,1990,0,0,0,0
90,1995,0,0,0,0
90,2000,0,0,0,0
90,2005,0,0,0,0
90,2010,0,0,0,0
90,2015,0,0,0,0
90,2020,0,0,0,0
90,2025,0,0,0,0
90,2030,0,0,0,0
90,2035,0,0,0,0
90,2040,0,0,0,0
90,2045,0,0,0,0
90,2050,0,0,0,0
90,2055,0,0,0,0
90,2060,0,0,0,0
90,2065,0,0,0,0
90,2070,0,0,0,0
90,2075,0,0,0,0
90,2080,0,0,0,0
90,2085,0,0,0,0
90,2090,0,0,0,0
90,2095,0,0,0,0
90,2100,0,0,0,0
96,1970,0,0,0,0
96,1975,0,0,0,0
96,1980,0,0,0,0
96,1985,0,0,0,0
96,1990,0,0,0,0
96,1995,0,0,0,0
96,2000,0,0,0,0
96,2005,0,0,0,0
96,2010,0,0,0,0
96,2015,0,0,0,0
96,2020,0,0,0,0
96,2025,0,0,0,0
96,2030,0,0,0,0
96,2035,0,0,0,0
96,2040,0,0,0,0
96,2045,0,0,0,0
96,2050,0,0,0,0
96,2055,0,0,0,0
96,2060,0,0,0,0
96,2065,0,0,0,0
96,2070,0,0,0,0
96,2075,0,0,0,0
96,2080,0,0,0,0
96,2085,0,0,0,0
96,2090,0,0,0,0
96,2095,0,0,0,0
96,2100,0,0,0,0
100,1970,0,0,0,1.02
100,1975,0,0,0,0.84
100,1980,0,0,0,0.68
100,1985,0,0,0,0.47
100,1990,0,0,0,0.4
100,1995,0,0,0,0.28
100,2000,0,0,0,0.16
100,2005,0,0,0,0.05
100,2010,0,0,0,-0.06
100,2015,0,0,0,-0.15
100,2020,0,0,0,-0.23
100,2025,0,0,0,-0.29
100,2030,0,0,0,-0.33
100,2035,0,0,0,-0.35
100,2040,0,0,0,-0.35
100,2045,0,0,0,-0.33
100,2050,0,0,0,-0.31
100,2055,0,0,0,-0.27
100,2060,0,0,0,-0.22
100,2065,0,0,0,-0.18
100,2070,0,0,0,-0.14
100,2075,0,0,0,-0.09
100,2080,0,0,0,-0.05
100,2085,0,0,0,-0.02
100,2090,0,0,0,0.02
100,2095,0,0,0,0.05
100,2100,0,0,0,0.07
104,1970,0,0,0,0.6
104,1975,0,0,0,0.62
104,1980,0,0,0,0.62
104,1985,0,0,0,0.57
104,1990,0,0,0,0.51
104,1995,0,0,0,0.43
104,2000,0,0,0,0.37
104,2005,0,0,0,0.31
104,2010,0,0,0,0.23
104,2015,0,0,0,0.22
104,2020,0,0,0,0.19
104,2025,0,0,0,0.16
104,2030,0,0,0,0.13
104,2035,0,0,0,0.12
104,2040,0,0,0,0.1
104,2045,0,0,0,0.1
104,2050,0,0,0,0.11
104,2055,0,0,0,0.13
104,2060,0,0,0,0.16
104,2065,0,0,0,0.19
104,2070,0,0,0,0.22
104,2075,0,0,0,0.24
104,2080,0,0,0,0.27
104,2085,0,0,0,0.3
104,2090,0,0,0,0.32
104,2095,0,0,0,0.34
104,2100,0,0,0,0.35
108,1970,0,0,0,1.67
108,1975,0,0,0,1.61
108,1980,0,0,0,1.55
108,1985,0,0,0,1.42
108,1990,0,0,0,1.4
108,1995,0,0,0,1.36
108,2000,0,0,0,1.31
108,2005,0,0,0,1.2
108,2010,0,0,0,1.3
108,2015,0,0,0,1.45
108,2020,0,0,0,1.4
108,2025,0,0,0,1.39
108,2030,0,0,0,1.37
108,2035,0,0,0,1.36
108,2040,0,0,0,1.35
108,2045,0,0,0,1.34
108,2050,0,0,0,1.34
108,2055,0,0,0,1.34
108,2060,0,0,0,1.34
108,2065,0,0,0,1.35
108,2070,0,0,0,1.35
108,2075,0,0,0,1.36
108,2080,0,0,0,1.36
108,2085,0,0,0,1.37
108,2090,0,0,0,1.38
108,2095,0,0,0,1.39
108,2100,0,0,0,1.4
112,1970,0,0,0,1.28
112,1975,0,0,0,1.11
112,1980,0,0,0,0.97
112,1985,0,0,0,0.71
112,1990,0,0,0,0.67
112,1995,0,0,0,0.53
112,2000,0,0,0,0.38
112,2005,0,0,0,0.26
112,2010,0,0,0,0.17
112,2015,0,0,0,0.04
112,2020,0,0,0,-0.07
112,2025,0,0,0,-0.19
112,2030,0,0,0,-0.25
112,2035,0,0,0,-0.3
112,2040,0,0,0,-0.32
112,2045,0,0,0,-0.33
112,2050,0,0,0,-0.34
112,2055,0,0,0,-0.33
112,2060,0,0,0,-0.31
112,2065,0,0,0,-0.28
112,2070,0,0,0,-0.24
112,2075,0,0,0,-0.2
112,2080,0,0,0,-0.15
112,2085,0,0,0,-0.1
112,2090,0,0,0,-0.06
112,2095,0,0,0,-0.03
112,2100,0,0,0,0
116,1970,0,0,0,1.86
116,1975,0,0,0,1.82
116,1980,0,0,0,1.73
116,1985,0,0,0,1.73
116,1990,0,0,0,1.67
116,1995,0,0,0,1.74
116,2000,0,0,0,1.55
116,2005,0,0,0,1.39
116,2010,0,0,0,1.49
116,2015,0,0,0,1.33
116,2020,0,0,0,1.2
116,2025,0,0,0,1.08
116,2030,0,0,0,0.99
116,2035,0,0,0,0.92
116,2040,0,0,0,0.86
116,2045,0,0,0,0.81
116,2050,0,0,0,0.77
116,2055,0,0,0,0.73
116,2060,0,0,0,0.7
116,2065,0,0,0,0.67
116,2070,0,0,0,0.64
116,2075,0,0,0,0.62
116,2080,0,0,0,0.61
116,2085,0,0,0,0.61
116,2090,0,0,0,0.61
116,2095,0,0,0,0.62
116,2100,0,0,0,0.63
120,1970,0,0,0,1.8
120,1975,0,0,0,1.99
120,1980,0,0,0,2.05
120,1985,0,0,0,2.09
120,1990,0,0,0,2.07
120,1995,0,0,0,1.96
120,2000,0,0,0,1.79
120,2005,0,0,0,1.75
120,2010,0,0,0,1.52
120,2015,0,0,0,1.63
120,2020,0,0,0,1.55
120,2025,0,0,0,1.47
120,2030,0,0,0,1.42
120,2035,0,0,0,1.38
120,2040,0,0,0,1.35
120,2045,0,0,0,1.34
120,2050,0,0,0,1.33
120,2055,0,0,0,1.34
120,2060,0,0,0,1.35
120,2065,0,0,0,1.36
120,2070,0,0,0,1.37
120,2075,0,0,0,1.38
120,2080,0,0,0,1.39
120,2085,0,0,0,1.4
120,2090,0,0,0,1.41
120,2095,0,0,0,1.42
120,2100,0,0,0,1.44
124,1970,0,0,0,0.25
124,1975,0,0,0,0.27
124,1980,0,0,0,0.27
124,1985,0,0,0,0.19
124,1990,0,0,0,0.23
124,1995,0,0,0,0.19
124,2000,0,0,0,0.13
124,2005,0,0,0,0.07
124,2010,0,0,0,0.01
124,2015,0,0,0,-0.05
124,2020,0,0,0,-0.1
124,2025,0,0,0,-0.14
124,2030,0,0,0,-0.19
124,2035,0,0,0,-0.22
124,2040,0,0,0,-0.26
124,2045,0,0,0,-0.29
124,2050,0,0,0,-0.31
124,2055,0,0,0,-0.33
124,2060,0,0,0,-0.34
124,2065,0,0,0,-0.34
124,2070,0,0,0,-0.34
124,2075,0,0,0,-0.33
124,2080,0,0,0,-0.32
124,2085,0,0,0,-0.31
124,2090,0,0,0,-0.3
124,2095,0,0,0,-0.29
124,2100,0,0,0,-0.28
132,1970,0,0,0,1.54
132,1975,0,0,0,1.62
132,1980,0,0,0,1.45
132,1985,0,0,0,1.39
132,1990,0,0,0,1.29
132,1995,0,0,0,1.11
132,2000,0,0,0,1.02
132,2005,0,0,0,0.84
132,2010,0,0,0,0.71
132,2015,0,0,0,0.61
132,2020,0,0,0,0.51
132,2025,0,0,0,0.41
132,2030,0,0,0,0.32
132,2035,0,0,0,0.24
132,2040,0,0,0,0.17
132,2045,0,0,0,0.11
132,2050,0,0,0,0.05
132,2055,0,0,0,0
132,2060,0,0,0,-0.05
132,2065,0,0,0,-0.08
132,2070,0,0,0,-0.11
132,2075,0,0,0,-0.12
132,2080,0,0,0,-0.13
132,2085,0,0,0,-0.13
132,2090,0,0,0,-0.13
132,2095,0,0,0,-0.13
132,2100,0,0,0,-0.13
140,1970,0,0,0,0.88
140,1975,0,0,0,1.16
140,1980,0,0,0,1.35
140,1985,0,0,0,1.52
140,1990,0,0,0,1.63
140,1995,0,0,0,1.87
140,2000,0,0,0,1.8
140,2005,0,0,0,1.72
140,2010,0,0,0,1.61
140,2015,0,0,0,2.04
140,2020,0,0,0,1.98
140,2025,0,0,0,1.93
140,2030,0,0,0,1.9
140,2035,0,0,0,1.87
140,2040,0,0,0,1.85
140,2045,0,0,0,1.84
140,2050,0,0,0,1.85
140,2055,0,0,0,1.86
140,2060,0,0,0,1.88
140,2065,0,0,0,1.89
140,2070,0,0,0,1.91
140,2075,0,0,0,1.93
140,2080,0,0,0,1.94
140,2085,0,0,0,1.95
140,2090,0,0,0,1.97
140,2095,0,0,0,1.98
140,2100,0,0,0,1.99
144,1970,0,0,0,0
144,1975,0,0,0,0
144,1980,0,0,0,0
144,1985,0,0,0,0
144,1990,0,0,0,0
144,1995,0,0,0,0
144,2000,0,0,0,0
144,2005,0,0,0,0
144,2010,0,0,0,0
144,2015,0,0,0,0
144,2020,0,0,0,0
144,2025,0,0,0,0
144,2030,0,0,0,0
144,2035,0,0,0,0
144,2040,0,0,0,0
144,2045,0,0,0,0
144,2050,0,0,0,0
144,2055,0,0,0,0
144,2060,0,0,0,0
144,2065,0,0,0,0
144,2070,0,0,0,0
144,2075,0,0,0,0
144,2080,0,0,0,0
144,2085,0,0,0,0
144,2090,0,0,0,0
144,2095,0,0,0,0
144,2100,0,0,0,0
148,1970,0,0,0,0.45
148,1975,0,0,0,0.63
148,1980,0,0,0,0.73
148,1985,0,0,0,0.88
148,1990,0,0,0,1.07
148,1995,0,0,0,1.24
148,2000,0,0,0,1.39
148,2005,0,0,0,1.8
148,2010,0,0,0,1.79
148,2015,0,0,0,1.98
148,2020,0,0,0,2.05
148,2025,0,0,0,2.07
148,2030,0,0,0,2.1
148,2035,0,0,0,2.13
148,2040,0,0,0,2.16
148,2045,0,0,0,2.18
148,2050,0,0,0,2.2
148,2055,0,0,0,2.22
148,2060,0,0,0,2.24
148,2065,0,0,0,2.26
148,2070,0,0,0,2.28
148,2075,0,0,0,2.3
148,2080,0,0,0,2.32
148,2085,0,0,0,2.33
148,2090,0,0,0,2.35
148,2095,0,0,0,2.37
148,2100,0,0,0,2.38
152,1970,0,0,0,0.45
152,1975,0,0,0,0.43
152,1980,0,0,0,0.4
152,1985,0,0,0,0.36
152,1990,0,0,0,0.36
152,1995,0,0,0,0.33
152,2000,0,0,0,0.27
152,2005,0,0,0,0.21
152,2010,0,0,0,0.16
152,2015,0,0,0,0.1
152,2020,0,0,0,0.05
152,2025,0,0,0,0
152,2030,0,0,0,-0.04
152,2035,0,0,0,-0.08
152,2040,0,0,0,-0.11
152,2045,0,0,0,-0.14
152,2050,0,0,0,-0.17
152,2055,0,0,0,-0.18
152,2060,0,0,0,-0.19
152,2065,0,0,0,-0.2
152,2070,0,0,0,-0.2
152,2075,0,0,0,-0.19
152,2080,0,0,0,-0.17
152,2085,0,0,0,-0.15
152,2090,0,0,0,-0.13
152,2095,0,0,0,-0.11
152,2100,0,0,0,-0.1
156,1970,0,0,0,1.89
156,1975,0,0,0,1.88
156,1980,0,0,0,1.81
156,1985,0,0,0,1.65
156,1990,0,0,0,1.53
156,1995,0,0,0,1.39
156,2000,0,0,0,1.25
156,2005,0,0,0,1.1
156,2010,0,0,0,0.96
156,2015,0,0,0,0.87
156,2020,0,0,0,0.77
156,2025,0,0,0,0.67
156,2030,0,0,0,0.59
156,2035,0,0,0,0.51
156,2040,0,0,0,0.44
156,2045,0,0,0,0.38
156,2050,0,0,0,0.33
156,2055,0,0,0,0.28
